id	baseMean	log2FoldChange	pvalue	padj	Direction	WR260145T	WR260146T	WR260141T	WR260142T	Uniprot	GO	KEGG	Card	VFDB	PHI	COG	eggNOG	CAZy	NT	Pfam
ENSMUSG00000044456(Rin3)	11.8359037122804	1.88863339879767	0.0405135274704193	NA	Up	27	17	5	4	sp|P59729|RIN3_MOUSE Ras and Rab interactor 3 OS=Mus musculus OX=10090 GN=Rin3 PE=1 SV=2	GO:0005096 GTPase activator activity molecular_function|GO:0005085 guanyl-nucleotide exchange factor activity molecular_function|GO:0031267 small GTPase binding molecular_function|GO:0060755 negative regulation of mast cell chemotaxis biological_process|GO:0002091 negative regulation of receptor internalization biological_process|GO:0097494 regulation of vesicle size biological_process|GO:0007165 signal transduction biological_process|GO:0016192 vesicle-mediated transport biological_process|GO:0030424 axon cellular_component|GO:0005737 cytoplasm cellular_component|GO:0031410 cytoplasmic vesicle cellular_component|GO:0005829 cytosol cellular_component|GO:0030425 dendrite cellular_component|GO:0005769 early endosome cellular_component|GO:0030139 endocytic vesicle cellular_component|GO:0043025 neuronal cell body cellular_component|GO:0031982 vesicle cellular_component	mmu:217835 K23687 Ras and Rab interactor 2/3 --	ARO:3002158|FOX-4|CAB89086.1	VFG041594(gb|WP_012847735)	Q8IFL9|PHI:4105|Fikk4.2|5833|Plasmodium_falciparum|reduced_virulence	--	10090.ENSMUSP00000060771 KOG2320@1|root,KOG2320@2759|Eukaryota,38FEU@33154|Opisthokonta,3BEQI@33208|Metazoa,3CTKH@33213|Bilateria,488DW@7711|Chordata,493DD@7742|Vertebrata,3J6D2@40674|Mammalia,35C38@314146|Euarchontoglires,4PV6C@9989|Rodentia Domain present in VPS9	--	AAH58432.1 Rin3 protein [Mus musculus]	PF02204.22|VPS9|Vacuolar sorting protein 9 (VPS9) domain
ENSMUSG00000055917(Zfp277)	2.85248417279533	4.77879069305128	0.0344634821258811	NA	Up	2	11	0	0	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mmu:118568306 -- -- --	--	VFG022230(gb|WP_011726048)	J9W340|PHI:7835|Cgp1_(cnag_06352_)|5207|Cryptococcus_neoformans|reduced_virulence	--	10116.ENSRNOP00000065391 KOG1075@1|root,KOG1075@2759|Eukaryota,39RKB@33154|Opisthokonta,3BK61@33208|Metazoa,3E43G@33213|Bilateria,48JXY@7711|Chordata,49GK2@7742|Vertebrata,3JJ5B@40674|Mammalia,35U9R@314146|Euarchontoglires Reverse transcriptase (RNA-dependent DNA polymerase)	--	AAS66285.1 LRRGT00194 [Rattus norvegicus]	PF02994.18|Transposase_22|L1 transposable element RBD-like domain
ENSMUSG00000111920(Gm7370)	11.1732003227215	-2.23568056766903	0.0230687148463062	NA	Down	2	7	14	18	sp|P27952|RS2_RAT Small ribosomal subunit protein uS5 OS=Rattus norvegicus OX=10116 GN=Rps2 PE=1 SV=1	GO:0019899 enzyme binding molecular_function|GO:0017134 fibroblast growth factor binding molecular_function|GO:0003729 mRNA binding molecular_function|GO:0044877 protein-containing complex binding molecular_function|GO:0003735 structural constituent of ribosome molecular_function|GO:0071353 cellular response to interleukin-4 biological_process|GO:0001731 formation of translation preinitiation complex biological_process|GO:0045471 response to ethanol biological_process|GO:0000028 ribosomal small subunit assembly biological_process|GO:0006412 translation biological_process|GO:0022626 cytosolic ribosome cellular_component|GO:0022627 cytosolic small ribosomal subunit cellular_component|GO:0005654 nucleoplasm cellular_component|GO:1990904 ribonucleoprotein complex cellular_component|GO:0045202 synapse cellular_component	mcal:110298868 K02981 small subunit ribosomal protein S2e mcal03010 Ribosome|:::|mcal05171 Coronavirus disease - COVID-19	--	VFG030405(gb|WP_015303741)	J9VPS1|PHI:10016|Atg22_(cnag_07685)|5207|Cryptococcus_neoformans|unaffected_pathogenicity	--	9483.ENSCJAP00000043772 COG0098@1|root,KOG0877@2759|Eukaryota,38F84@33154|Opisthokonta,3BB55@33208|Metazoa,3CVYE@33213|Bilateria,486YZ@7711|Chordata,48ZDQ@7742|Vertebrata,3J6ZV@40674|Mammalia,359WY@314146|Euarchontoglires,4M6AX@9443|Primates Belongs to the universal ribosomal protein uS5 family	--	XP_040589159.1 40S ribosomal protein S2-like [Mesocricetus auratus]	PF03719.19|Ribosomal_S5_C|Ribosomal protein S5, C-terminal domain
ENSMUSG00000021054(Sgpp1)	2.99090714910231	4.85087112776935	0.0247900631098815	NA	Up	7	7	0	0	sp|Q9JI99|SGPP1_MOUSE Sphingosine-1-phosphate phosphatase 1 OS=Mus musculus OX=10090 GN=Sgpp1 PE=1 SV=1	GO:0070780 dihydrosphingosine-1-phosphate phosphatase activity molecular_function|GO:0042392 sphingosine-1-phosphate phosphatase activity molecular_function|GO:0035621 ER to Golgi ceramide transport biological_process|GO:0097191 extrinsic apoptotic signaling pathway biological_process|GO:0097193 intrinsic apoptotic signaling pathway biological_process|GO:0046839 phospholipid dephosphorylation biological_process|GO:0045682 regulation of epidermis development biological_process|GO:0045616 regulation of keratinocyte differentiation biological_process|GO:0006668 sphinganine-1-phosphate metabolic process biological_process|GO:0006665 sphingolipid metabolic process biological_process|GO:0006670 sphingosine metabolic process biological_process|GO:0005783 endoplasmic reticulum cellular_component|GO:0005789 endoplasmic reticulum membrane cellular_component|GO:0016020 membrane cellular_component|GO:0005886 plasma membrane cellular_component	mmu:81535 K04716 sphingosine-1-phosphate phosphatase 1 [EC:3.1.3.-] mmu00600 Sphingolipid metabolism|:::|mmu01100 Metabolic pathways|:::|mmu04071 Sphingolipid signaling pathway	ARO:3000216|acrB|AAC73564.1	VFG005259(gb|WP_011528589)	A0A0S4VR07|PHI:9816|Tres|305|Ralstonia_solanacearum|reduced_virulence	--	10090.ENSMUSP00000021450 COG0671@1|root,KOG2822@2759|Eukaryota,39RT9@33154|Opisthokonta,3B9WZ@33208|Metazoa,3D233@33213|Bilateria,482SM@7711|Chordata,48Y2X@7742|Vertebrata,3J28I@40674|Mammalia,35JTN@314146|Euarchontoglires,4PYEQ@9989|Rodentia Sphingosine-1-phosphate phosphatase 1	--	BAE32385.1 unnamed protein product [Mus musculus]	--
ENSMUSG00000020950(Foxg1)	23.5313566985121	1.55478413038187	0.019193292791035	0.0809599301129666	Up	48	35	16	6	sp|Q60987|FOXG1_MOUSE Forkhead box protein G1 OS=Mus musculus OX=10090 GN=Foxg1 PE=1 SV=1	GO:0001227 DNA-binding transcription repressor activity, RNA polymerase II-specific molecular_function|GO:0043565 sequence-specific DNA binding molecular_function|GO:1990837 sequence-specific double-stranded DNA binding molecular_function|GO:0016199 axon midline choice point recognition biological_process|GO:0048667 cell morphogenesis involved in neuron differentiation biological_process|GO:0021954 central nervous system neuron development biological_process|GO:0021987 cerebral cortex development biological_process|GO:0009953 dorsal/ventral pattern formation biological_process|GO:0030900 forebrain development biological_process|GO:0042472 inner ear morphogenesis biological_process|GO:0045892 negative regulation of DNA-templated transcription biological_process|GO:0045665 negative regulation of neuron differentiation biological_process|GO:0000122 negative regulation of transcription by RNA polymerase II biological_process|GO:0007405 neuroblast proliferation biological_process|GO:0022008 neurogenesis biological_process|GO:0030182 neuron differentiation biological_process|GO:0048664 neuron fate determination biological_process|GO:0045787 positive regulation of cell cycle biological_process|GO:0002052 positive regulation of neuroblast proliferation biological_process|GO:0045666 positive regulation of neuron differentiation biological_process|GO:0021852 pyramidal neuron migration to cerebral cortex biological_process|GO:0051726 regulation of cell cycle biological_process|GO:0010468 regulation of gene expression biological_process|GO:0007346 regulation of mitotic cell cycle biological_process|GO:2000177 regulation of neural precursor cell proliferation biological_process|GO:0006357 regulation of transcription by RNA polymerase II biological_process|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component	mmu:15228 K09385 forkhead box protein G mmu04068 FoxO signaling pathway	ARO:3002882|lmrD|AYV52072.1	VFG005243(gb|WP_010922693)	Q8PI49|PHI:3298|Vrpa|346|Xanthomonas_citri|loss_of_pathogenicity	--	10090.ENSMUSP00000136372 COG5025@1|root,KOG2294@2759|Eukaryota,38C83@33154|Opisthokonta,3BDBY@33208|Metazoa,3CYJT@33213|Bilateria,482H0@7711|Chordata,4921U@7742|Vertebrata,3J5CA@40674|Mammalia,35IUA@314146|Euarchontoglires,4Q0AB@9989|Rodentia DNA-binding transcription factor activity, RNA polymerase II-specific	--	NP_001153584.1 forkhead box protein G1 [Mus musculus]	PF00250.22|Forkhead|Forkhead domain
ENSMUSG00000112605(Gm7476)	75.3002425080614	-1.21722921203402	0.000924847219077748	0.00764421797614646	Down	55	51	94	92	sp|Q5SWK7|RN145_MOUSE RING finger protein 145 OS=Mus musculus OX=10090 GN=Rnf145 PE=1 SV=1	GO:0016740 transferase activity molecular_function|GO:0008270 zinc ion binding molecular_function|GO:0012505 endomembrane system cellular_component|GO:0005783 endoplasmic reticulum cellular_component|GO:0005789 endoplasmic reticulum membrane cellular_component	mmu:110954 K02866 large subunit ribosomal protein L10e mmu03010 Ribosome|:::|mmu05171 Coronavirus disease - COVID-19	--	--	A1JQ74|PHI:7671|Ybey|630|Yersinia_enterocolitica|reduced_virulence	--	--	--	XP_060043538.1 polycomb group RING finger protein 1 isoform X5 [Erinaceus europaeus]	--
ENSMUSG00000021131(Erh)	19.4344333708235	-5.46797821215984	0.000249696828257968	0.00258601679000662	Down	1	1	0	60	sp|P84089|ERH_MOUSE Enhancer of rudimentary homolog OS=Mus musculus OX=10090 GN=Erh PE=1 SV=1	GO:0008327 methyl-CpG binding molecular_function|GO:0007049 cell cycle biological_process|GO:0001649 osteoblast differentiation biological_process|GO:0016020 membrane cellular_component|GO:0034709 methylosome cellular_component|GO:0030496 midbody cellular_component|GO:0005634 nucleus cellular_component	mpah:110324286 -- -- --	--	VFG027885(gb|WP_015632692)	B8N0V6|PHI:123770|Zks3|5059|Aspergillus_flavus|reduced_virulence	--	10160.XP_004624962.1 KOG1766@1|root,KOG1766@2759|Eukaryota,3A1JU@33154|Opisthokonta,3BQCK@33208|Metazoa,3D74U@33213|Bilateria,48EKV@7711|Chordata,49BHV@7742|Vertebrata,3JGWZ@40674|Mammalia,35SAW@314146|Euarchontoglires,4Q8PJ@9989|Rodentia Enhancer of rudimentary	--	EDL02671.1 mCG7617, isoform CRA_c [Mus musculus]	PF01133.21|ER|Enhancer of rudimentary
ENSMUSG00000020647(Ncoa1)	30.0456949524556	1.49128182974128	0.0116883248762496	0.0570868412705918	Up	50	54	21	8	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mmu:17977 K09101 nuclear receptor coactivator 1 [EC:2.3.1.48] mmu04915 Estrogen signaling pathway|:::|mmu04919 Thyroid hormone signaling pathway|:::|mmu05200 Pathways in cancer|:::|mmu05224 Breast cancer	--	VFG038964(gb|WP_011450506)	S7V2Q9|PHI:12162|Ppm14_(tggt1_232010)|5811|Toxoplasma_gondii|unaffected_pathogenicity	--	10116.ENSRNOP00000064593 KOG1075@1|root,KOG1075@2759|Eukaryota,39RKB@33154|Opisthokonta,3BK61@33208|Metazoa,3E43G@33213|Bilateria,48JXY@7711|Chordata,49GK2@7742|Vertebrata,3JJ5B@40674|Mammalia,35U9R@314146|Euarchontoglires Reverse transcriptase (RNA-dependent DNA polymerase)	--	AAA39398.2 ORF2 [Mus musculus domesticus]	PF08832.14|SRC-1|Steroid receptor coactivator
ENSMUSG00000052812(Atad2b)	19.103616894165	1.50736289998844	0.0433606858770045	0.144133200231528	Up	36	30	5	12	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mmu:320817 K22531 ATPase family AAA domain-containing protein 2 [EC:3.6.1.-] --	--	VFG016237(gb|WP_010899012)	G4N7R4|PHI:799|Mgg_03530|318829|Magnaporthe_oryzae|reduced_virulence	WP_015233014_1|COG0464|AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	10090.ENSMUSP00000047445 COG0554@1|root,KOG0732@2759|Eukaryota,38E1N@33154|Opisthokonta,3BAXS@33208|Metazoa,3CSDF@33213|Bilateria,482TZ@7711|Chordata,491R5@7742|Vertebrata,3J5X2@40674|Mammalia,35N12@314146|Euarchontoglires,4Q7FB@9989|Rodentia bromo domain	--	AAA67727.1 reverse transcriptase [Mus musculus domesticus]	PF08333.15|DUF1725|Protein of unknown function (DUF1725)
ENSMUSG00000054364(Rhob)	524.113948003429	-1.65123565767754	6.8125293772753e-20	3.25336125150325e-17	Down	301	292	813	612	sp|P70187|MF14A_MOUSE Hippocampus abundant transcript 1 protein OS=Mus musculus OX=10090 GN=Mfsd14a PE=2 SV=3	GO:0022857 transmembrane transporter activity molecular_function|GO:0001675 acrosome assembly biological_process|GO:0030382 sperm mitochondrion organization biological_process|GO:0007286 spermatid development biological_process|GO:0007289 spermatid nucleus differentiation biological_process|GO:0007283 spermatogenesis biological_process|GO:0016020 membrane cellular_component	mmu:11852 K07856 Ras homolog gene family, member B mmu05132 Salmonella infection	--	--	--	--	--	--	--	PF13408.10|Zn_ribbon_recom|Recombinase zinc beta ribbon domain
ENSMUSG00000020608(Smc6)	153.576660447186	2.08747359800915	2.08959447138248e-12	1.6631624144448e-10	Up	290	291	48	55	sp|Q924W5|SMC6_MOUSE Structural maintenance of chromosomes protein 6 OS=Mus musculus OX=10090 GN=Smc6 PE=1 SV=1	GO:0005524 ATP binding molecular_function|GO:0016887 ATP hydrolysis activity molecular_function|GO:0003684 damaged DNA binding molecular_function|GO:0000217 DNA secondary structure binding molecular_function|GO:0003697 single-stranded DNA binding molecular_function|GO:0031625 ubiquitin protein ligase binding molecular_function|GO:0090398 cellular senescence biological_process|GO:0006974 DNA damage response biological_process|GO:0000724 double-strand break repair via homologous recombination biological_process|GO:0044828 negative regulation by host of viral genome replication biological_process|GO:0051984 positive regulation of chromosome segregation biological_process|GO:0000722 telomere maintenance via recombination biological_process|GO:0000775 chromosome, centromeric region cellular_component|GO:0000781 chromosome, telomeric region cellular_component|GO:0035061 interchromatin granule cellular_component|GO:0097431 mitotic spindle pole cellular_component|GO:0016607 nuclear speck cellular_component|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component|GO:0016605 PML body cellular_component|GO:0000803 sex chromosome cellular_component|GO:0035861 site of double-strand break cellular_component|GO:0030915 Smc5-Smc6 complex cellular_component	mmu:67241 K22804 structural maintenance of chromosomes protein 6 --	--	VFG049029(gb|WP_014907241)	I1RPV7|PHI:1227|Fgsg_06089|5518|Fusarium_graminearum|lethal	--	10090.ENSMUSP00000020931 COG1196@1|root,KOG0250@2759|Eukaryota,38BW4@33154|Opisthokonta,3BB53@33208|Metazoa,3CZJX@33213|Bilateria,47ZG0@7711|Chordata,48VG5@7742|Vertebrata,3JFUT@40674|Mammalia,35DY7@314146|Euarchontoglires,4PWEB@9989|Rodentia Structural maintenance of chromosomes protein 6	--	AAH99955.1 Smc6 protein, partial [Mus musculus]	--
ENSMUSG00000006356(Crip2)	117.604520243985	-1.22034910255081	7.69530051436577e-05	0.00097564606521369	Down	75	90	174	122	sp|Q9DCT8|CRIP2_MOUSE Cysteine-rich protein 2 OS=Mus musculus OX=10090 GN=Crip2 PE=1 SV=1	GO:0046872 metal ion binding molecular_function|GO:0030097 hemopoiesis biological_process|GO:0008284 positive regulation of cell population proliferation biological_process|GO:0005938 cell cortex cellular_component	mcal:110307069 -- -- --	ARO:3004102|kamB|WP_063964000.1	VFG015102(gb|WP_003140061)	G4MZD0|PHI:3060_PHI:4054|Molrg1_Lrg1|318829|Magnaporthe_oryzae|loss_of_pathogenicity	--	9031.ENSGALP00000004365 COG5069@1|root,KOG1700@2759|Eukaryota,39R0S@33154|Opisthokonta,3BINN@33208|Metazoa,3D03D@33213|Bilateria,484HR@7711|Chordata,48Z10@7742|Vertebrata,4GQB1@8782|Aves Cysteine-rich protein 2	--	XP_034344363.1 cysteine-rich protein 2 [Arvicanthis niloticus]	PF00412.26|LIM|LIM domain
ENSMUSG00000041415(Dicer1)	23.1214574414657	1.89129968257967	0.00563706218658786	0.0334180596937305	Up	44	41	6	11	sp|Q8R418|DICER_MOUSE Endoribonuclease Dicer OS=Mus musculus OX=10090 GN=Dicer1 PE=1 SV=3	GO:0005524 ATP binding molecular_function|GO:0004530 deoxyribonuclease I activity molecular_function|GO:0003677 DNA binding molecular_function|GO:0003725 double-stranded RNA binding molecular_function|GO:0048856 anatomical structure development biological_process|GO:0001525 angiogenesis biological_process|GO:0006309 apoptotic DNA fragmentation biological_process|GO:0048754 branching morphogenesis of an epithelial tube biological_process|GO:0030424 axon cellular_component|GO:0005737 cytoplasm cellular_component|GO:0005829 cytosol cellular_component|GO:0030425 dendrite cellular_component	mmu:192119 K11592 endoribonuclease Dicer [EC:3.1.26.-] mmu05206 MicroRNAs in cancer	--	VFG038520(gb|WP_011705359)	K9G6R2|PHI:9948|Dcl1|36651|Penicillium_digitatum|unaffected_pathogenicity	WP_011499013_1|COG1948|ERCC4-type crossover junction endonuclease	10090.ENSMUSP00000043676 COG0571@1|root,KOG0701@2759|Eukaryota,38MG2@33154|Opisthokonta,3BAZZ@33208|Metazoa,3CREU@33213|Bilateria,481NE@7711|Chordata,48ZYV@7742|Vertebrata,3J4KR@40674|Mammalia,35BCY@314146|Euarchontoglires,4Q01D@9989|Rodentia conversion of ds siRNA to ss siRNA involved in RNA interference	--	BAC98051.1 mKIAA0928 protein, partial [Mus musculus]	PF20932.1|Dicer_dsRBD|Dicer, dsRNA-binding domain
